cancer	gene	stable_gene_id	study_A	study_B	top_A	top_B	n_common_categories	same_top_all_categories	top_A_shared	top_B_shared	same_top_shared_categories	bootstrap_top_A	bootstrap_top_B	same_top_both_bootstrap_ge080	status	reason
PDAC	ADHFE1	UniProtKB:Q8IWW8	GSE263733	GSE278688	Acinar	T/NK	6	False	T/NK	T/NK	True	0.785	0.936	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ADHFE1	UniProtKB:Q8IWW8	GSE263733	GSE242230	Acinar	T/NK	6	False	T/NK	T/NK	True	0.785	1.0	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ADHFE1	UniProtKB:Q8IWW8	GSE278688	GSE242230	T/NK	T/NK	6	True	T/NK	T/NK	True	0.936	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ADPRM	UniProtKB:Q3LIE5	GSE263733	GSE278688	Fibroblast/CAF	B/Plasma	6	False	Fibroblast/CAF	B/Plasma	False	0.83	1.0	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ADPRM	UniProtKB:Q3LIE5	GSE263733	GSE242230	Fibroblast/CAF	Endothelial	6	False	Fibroblast/CAF	Endothelial	False	0.83	0.376	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ADPRM	UniProtKB:Q3LIE5	GSE278688	GSE242230	B/Plasma	Endothelial	6	False	B/Plasma	Endothelial	False	1.0	0.376	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AGMAT	UniProtKB:Q9BSE5	GSE263733	GSE278688	Epithelial/Ductal	B/Plasma	6	False	Epithelial/Ductal	B/Plasma	False	0.722	0.937	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AGMAT	UniProtKB:Q9BSE5	GSE263733	GSE242230	Epithelial/Ductal	T/NK	6	False	Epithelial/Ductal	T/NK	False	0.722	0.571	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AGMAT	UniProtKB:Q9BSE5	GSE278688	GSE242230	B/Plasma	T/NK	6	False	B/Plasma	T/NK	False	0.937	0.571	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AGXT	UniProtKB:P21549	GSE263733	GSE278688	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AGXT	UniProtKB:P21549	GSE263733	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AGXT	UniProtKB:P21549	GSE278688	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AGXT2	UniProtKB:Q9BYV1	GSE263733	GSE278688	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AGXT2	UniProtKB:Q9BYV1	GSE263733	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AGXT2	UniProtKB:Q9BYV1	GSE278688	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AHCY	UniProtKB:P23526	GSE263733	GSE278688	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.975	0.944	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AHCY	UniProtKB:P23526	GSE263733	GSE242230	Epithelial/Ductal	Fibroblast/CAF	6	False	Epithelial/Ductal	Fibroblast/CAF	False	0.975	0.734	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AHCY	UniProtKB:P23526	GSE278688	GSE242230	Epithelial/Ductal	Fibroblast/CAF	6	False	Epithelial/Ductal	Fibroblast/CAF	False	0.944	0.734	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AIFM1	UniProtKB:O95831	GSE263733	GSE278688	Epithelial/Ductal	Endothelial	6	False	Epithelial/Ductal	Endothelial	False	0.833	0.797	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AIFM1	UniProtKB:O95831	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.833	0.847	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AIFM1	UniProtKB:O95831	GSE278688	GSE242230	Endothelial	Epithelial/Ductal	6	False	Endothelial	Epithelial/Ductal	False	0.797	0.847	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AIFM2	UniProtKB:Q9BRQ8	GSE263733	GSE278688	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.989	0.999	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AIFM2	UniProtKB:Q9BRQ8	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.989	0.918	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AIFM2	UniProtKB:Q9BRQ8	GSE278688	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.999	0.918	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AK4	UniProtKB:P27144	GSE263733	GSE278688	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.998	0.997	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AK4	UniProtKB:P27144	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.998	0.943	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AK4	UniProtKB:P27144	GSE278688	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.997	0.943	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AK9	UniProtKB:Q5TCS8	GSE263733	GSE278688	Endothelial	B/Plasma	6	False	Endothelial	B/Plasma	False	0.607	0.777	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AK9	UniProtKB:Q5TCS8	GSE263733	GSE242230	Endothelial	T/NK	6	False	Endothelial	T/NK	False	0.607	0.634	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AK9	UniProtKB:Q5TCS8	GSE278688	GSE242230	B/Plasma	T/NK	6	False	B/Plasma	T/NK	False	0.777	0.634	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AKR1A1	UniProtKB:P14550	GSE263733	GSE278688	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	0.688	1.0	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AKR1A1	UniProtKB:P14550	GSE263733	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	0.688	0.99	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AKR1A1	UniProtKB:P14550	GSE278688	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	1.0	0.99	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AKR1B1	UniProtKB:P15121	GSE263733	GSE278688	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	0.895	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AKR1B1	UniProtKB:P15121	GSE263733	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	0.895	0.972	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AKR1B1	UniProtKB:P15121	GSE278688	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	1.0	0.972	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AKR1C1	UniProtKB:Q04828	GSE263733	GSE278688	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.697	0.644	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AKR1C1	UniProtKB:Q04828	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.697	0.953	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AKR1C1	UniProtKB:Q04828	GSE278688	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.644	0.953	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AKR1C2	UniProtKB:P52895	GSE263733	GSE278688	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.999	0.98	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AKR1C2	UniProtKB:P52895	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.999	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AKR1C2	UniProtKB:P52895	GSE278688	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.98	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AKR1C3	UniProtKB:P42330	GSE263733	GSE278688	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.961	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AKR1C3	UniProtKB:P42330	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.961	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AKR1C3	UniProtKB:P42330	GSE278688	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AKR1C4	UniProtKB:P17516	GSE263733	GSE278688	Epithelial/Ductal	NOT_EVALUABLE	6	NA	Epithelial/Ductal	NOT_EVALUABLE	NA	1.0	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AKR1C4	UniProtKB:P17516	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AKR1C4	UniProtKB:P17516	GSE278688	GSE242230	NOT_EVALUABLE	Epithelial/Ductal	6	NA	NOT_EVALUABLE	Epithelial/Ductal	NA	NA	1.0	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AKR7A2	UniProtKB:O43488	GSE263733	GSE278688	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.997	0.976	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AKR7A2	UniProtKB:O43488	GSE263733	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.997	0.823	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	AKR7A2	UniProtKB:O43488	GSE278688	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.976	0.823	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH1A1	UniProtKB:P00352	GSE263733	GSE278688	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.885	0.582	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH1A1	UniProtKB:P00352	GSE263733	GSE242230	Fibroblast/CAF	Epithelial/Ductal	6	False	Fibroblast/CAF	Epithelial/Ductal	False	0.885	0.782	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH1A1	UniProtKB:P00352	GSE278688	GSE242230	Fibroblast/CAF	Epithelial/Ductal	6	False	Fibroblast/CAF	Epithelial/Ductal	False	0.582	0.782	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH1A2	UniProtKB:O94788	GSE263733	GSE278688	Fibroblast/CAF	Myeloid	6	False	Fibroblast/CAF	Myeloid	False	0.881	0.614	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH1A2	UniProtKB:O94788	GSE263733	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.881	0.935	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH1A2	UniProtKB:O94788	GSE278688	GSE242230	Myeloid	Fibroblast/CAF	6	False	Myeloid	Fibroblast/CAF	False	0.614	0.935	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH1A3	UniProtKB:P47895	GSE263733	GSE278688	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH1A3	UniProtKB:P47895	GSE263733	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	1.0	0.99	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH1A3	UniProtKB:P47895	GSE278688	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	1.0	0.99	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH1B1	UniProtKB:P30837	GSE263733	GSE278688	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.998	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH1B1	UniProtKB:P30837	GSE263733	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.998	0.984	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH1B1	UniProtKB:P30837	GSE278688	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	1.0	0.984	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH2	UniProtKB:P05091	GSE263733	GSE278688	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	0.967	0.839	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH2	UniProtKB:P05091	GSE263733	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	0.967	0.993	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH2	UniProtKB:P05091	GSE278688	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	0.839	0.993	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH3A1	UniProtKB:P30838	GSE263733	GSE278688	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH3A1	UniProtKB:P30838	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH3A1	UniProtKB:P30838	GSE278688	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH3A2	UniProtKB:P51648	GSE263733	GSE278688	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.974	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH3A2	UniProtKB:P51648	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.974	0.999	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH3A2	UniProtKB:P51648	GSE278688	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	0.999	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH3B1	UniProtKB:P43353	GSE263733	GSE278688	Epithelial/Ductal	Myeloid	6	False	Epithelial/Ductal	Myeloid	False	0.997	0.847	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH3B1	UniProtKB:P43353	GSE263733	GSE242230	Epithelial/Ductal	Myeloid	6	False	Epithelial/Ductal	Myeloid	False	0.997	0.609	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH3B1	UniProtKB:P43353	GSE278688	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	0.847	0.609	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH4A1	UniProtKB:P30038	GSE263733	GSE278688	Endothelial	Epithelial/Ductal	6	False	Endothelial	Epithelial/Ductal	False	0.48	0.63	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH4A1	UniProtKB:P30038	GSE263733	GSE242230	Endothelial	Epithelial/Ductal	6	False	Endothelial	Epithelial/Ductal	False	0.48	0.433	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH4A1	UniProtKB:P30038	GSE278688	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.63	0.433	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH5A1	UniProtKB:P51649	GSE263733	GSE278688	Epithelial/Ductal	B/Plasma	6	False	Epithelial/Ductal	B/Plasma	False	0.901	0.998	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH5A1	UniProtKB:P51649	GSE263733	GSE242230	Epithelial/Ductal	Erythrocyte	6	False	Epithelial/Ductal	B/Plasma	False	0.901	0.407	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH5A1	UniProtKB:P51649	GSE278688	GSE242230	B/Plasma	Erythrocyte	6	False	B/Plasma	B/Plasma	True	0.998	0.407	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH6A1	UniProtKB:Q02252	GSE263733	GSE278688	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.49	0.982	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH6A1	UniProtKB:Q02252	GSE263733	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.49	0.71	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH6A1	UniProtKB:Q02252	GSE278688	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.982	0.71	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH7A1	UniProtKB:P49419	GSE263733	GSE278688	Fibroblast/CAF	Epithelial/Ductal	6	False	Fibroblast/CAF	Epithelial/Ductal	False	0.76	0.669	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH7A1	UniProtKB:P49419	GSE263733	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.76	0.966	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH7A1	UniProtKB:P49419	GSE278688	GSE242230	Epithelial/Ductal	Fibroblast/CAF	6	False	Epithelial/Ductal	Fibroblast/CAF	False	0.669	0.966	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH8A1	UniProtKB:Q9H2A2	GSE263733	GSE278688	Fibroblast/CAF	NOT_EVALUABLE	6	NA	Fibroblast/CAF	NOT_EVALUABLE	NA	0.91	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH8A1	UniProtKB:Q9H2A2	GSE263733	GSE242230	Fibroblast/CAF	NOT_EVALUABLE	6	NA	Fibroblast/CAF	NOT_EVALUABLE	NA	0.91	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH8A1	UniProtKB:Q9H2A2	GSE278688	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH9A1	UniProtKB:P49189	GSE263733	GSE278688	Fibroblast/CAF	Endothelial	6	False	Fibroblast/CAF	Endothelial	False	0.782	1.0	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	ALDH9A1	UniProtKB:P49189	GSE263733	GSE242230	Fibroblast/CAF	Endothelial	6	False	Fibroblast/CAF	Endothelial	False	0.782	0.416	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
