cancer	cohort	relation_id	metabolite_key	stable_gene_id	gene	relation_type	metabolite_role	reaction_id	reaction_text	organism	evidence_id	source_url	evidence_level	mapping_status	identity_status	compound_specificity	added_or_reused	mapping_version	reason	metabolite_name	in_original42_relation_pool	legacy_relation_id
PDAC	CAMP_PDAC_GSE62452	e62d5a44b27a7aef	KEGG:C00330	UniProtKB:Q9NPB1	NT5M	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:29379	dGMP + H2O = 2'-deoxyguanosine + phosphate	Homo sapiens	RHEA:29379	https://www.uniprot.org/uniprotkb/Q9NPB1/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2'-deoxyguanosine	True	e62d5a44b27a7aef
PDAC	CAMP_PDAC_GSE62452	639d22f07ec03330	KEGG:C00330	UniProtKB:Q9Y3Z3	SAMHD1	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:15193	dGTP + H2O = 2'-deoxyguanosine + triphosphate + H(+)	Homo sapiens	RHEA:15193	https://www.uniprot.org/uniprotkb/Q9Y3Z3/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2'-deoxyguanosine	True	639d22f07ec03330
PDAC	CAMP_PDAC_GSE62452	10899ca522271d3f	KEGG:C00330	UniProtKB:Q9Y694	SLC22A7	DIRECT_TRANSPORT	WRITTEN_LEFT_SUBSTRATE;WRITTEN_RIGHT_PRODUCT	RHEA:76215	2'-deoxyguanosine(in) = 2'-deoxyguanosine(out)	Homo sapiens	RHEA:76215	https://www.uniprot.org/uniprotkb/Q9Y694/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2'-deoxyguanosine	True	10899ca522271d3f
PDAC	CAMP_PDAC_GSE62452	bc3e81a581c82f68	KEGG:C05512	UniProtKB:P00813	ADA	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:28190	2'-deoxyadenosine + H2O + H(+) = 2'-deoxyinosine + NH4(+)	Homo sapiens	RHEA:28190	https://www.uniprot.org/uniprotkb/P00813/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2'-deoxyinosine	True	bc3e81a581c82f68
PDAC	CAMP_PDAC_GSE62452	1b89180890ed2b03	KEGG:C05512	UniProtKB:P49902	NT5C2	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:69572	dIMP + H2O = 2'-deoxyinosine + phosphate; dIMP + inosine = 2'-deoxyinosine + IMP	Homo sapiens	RHEA:29383;RHEA:69572	https://www.uniprot.org/uniprotkb/P49902/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2'-deoxyinosine	True	1b89180890ed2b03
PDAC	CAMP_PDAC_GSE62452	08aa7e3a9b4d226b	HMDB:HMDB11538	UniProtKB:Q8N2K0	ABHD12	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:44732	2-(9Z,12Z-octadecadienoyl)-glycerol + H2O = (9Z,12Z)-octadecadienoate + glycerol + H(+)	Homo sapiens	RHEA:44732	https://www.uniprot.org/uniprotkb/Q8N2K0/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-linoleoylglycerol (2-monolinolein)	True	08aa7e3a9b4d226b
PDAC	CAMP_PDAC_GSE62452	2b5e4216eab26af1	HMDB:HMDB11538	UniProtKB:O95870	ABHD16A	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:44732	2-(9Z,12Z-octadecadienoyl)-glycerol + H2O = (9Z,12Z)-octadecadienoate + glycerol + H(+)	Homo sapiens	RHEA:44732	https://www.uniprot.org/uniprotkb/O95870/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-linoleoylglycerol (2-monolinolein)	True	2b5e4216eab26af1
PDAC	CAMP_PDAC_GSE62452	7ad491a39cfd2e47	HMDB:HMDB11538	UniProtKB:Q9BV23	ABHD6	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:44732	2-(9Z,12Z-octadecadienoyl)-glycerol + H2O = (9Z,12Z)-octadecadienoate + glycerol + H(+)	Homo sapiens	RHEA:44732	https://www.uniprot.org/uniprotkb/Q9BV23/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-linoleoylglycerol (2-monolinolein)	True	7ad491a39cfd2e47
PDAC	CAMP_PDAC_GSE62452	33d5dd5921136cdb	HMDB:HMDB11538	UniProtKB:Q9Y4D2	DAGLA	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:38523	1-(9Z-octadecenoyl)-2-(9Z,12Z-octadecadienoyl)-sn-glycerol + H2O = 2-(9Z,12Z-octadecadienoyl)-glycerol + (9Z)-octadecenoate + H(+)	Homo sapiens	RHEA:38523	https://www.uniprot.org/uniprotkb/Q9Y4D2/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-linoleoylglycerol (2-monolinolein)	True	33d5dd5921136cdb
PDAC	CAMP_PDAC_GSE62452	ab9b4e9af0add418	HMDB:HMDB11538	UniProtKB:Q8NCG7	DAGLB	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:38523	1-(9Z-octadecenoyl)-2-(9Z,12Z-octadecadienoyl)-sn-glycerol + H2O = 2-(9Z,12Z-octadecadienoyl)-glycerol + (9Z)-octadecenoate + H(+)	Homo sapiens	RHEA:38523	https://www.uniprot.org/uniprotkb/Q8NCG7/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-linoleoylglycerol (2-monolinolein)	True	ab9b4e9af0add418
PDAC	CAMP_PDAC_GSE62452	0f02afc713398cba	HMDB:HMDB11538	UniProtKB:Q99685	MGLL	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:44732	2-(9Z,12Z-octadecadienoyl)-glycerol + H2O = (9Z,12Z)-octadecadienoate + glycerol + H(+)	Homo sapiens	RHEA:44732	https://www.uniprot.org/uniprotkb/Q99685/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-linoleoylglycerol (2-monolinolein)	True	0f02afc713398cba
PDAC	CAMP_PDAC_GSE62452	6ecea1daf4dde8e6	NAME:2-oleoylglycerol (2-monoolein)	UniProtKB:Q8N2K0	ABHD12	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:38491	2-(9Z-octadecenoyl)-glycerol + H2O = glycerol + (9Z)-octadecenoate + H(+)	Homo sapiens	RHEA:38491	https://www.uniprot.org/uniprotkb/Q8N2K0/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-oleoylglycerol (2-monoolein)	True	6ecea1daf4dde8e6
PDAC	CAMP_PDAC_GSE62452	afbb37e6d5bbd77a	NAME:2-oleoylglycerol (2-monoolein)	UniProtKB:O95870	ABHD16A	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:38491	2-(9Z-octadecenoyl)-glycerol + H2O = glycerol + (9Z)-octadecenoate + H(+)	Homo sapiens	RHEA:38491	https://www.uniprot.org/uniprotkb/O95870/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-oleoylglycerol (2-monoolein)	True	afbb37e6d5bbd77a
PDAC	CAMP_PDAC_GSE62452	4bd5f1d686d9465f	NAME:2-oleoylglycerol (2-monoolein)	UniProtKB:Q9BV23	ABHD6	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:38491	2-(9Z-octadecenoyl)-glycerol + H2O = glycerol + (9Z)-octadecenoate + H(+)	Homo sapiens	RHEA:38491	https://www.uniprot.org/uniprotkb/Q9BV23/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-oleoylglycerol (2-monoolein)	True	4bd5f1d686d9465f
PDAC	CAMP_PDAC_GSE62452	d0c4c0424a60cc22	NAME:2-oleoylglycerol (2-monoolein)	UniProtKB:Q6E213	AWAT2	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:38071	2-(9Z-octadecenoyl)-glycerol + hexadecanoyl-CoA = 1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycerol + CoA	Homo sapiens	RHEA:38071	https://www.uniprot.org/uniprotkb/Q6E213/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-oleoylglycerol (2-monoolein)	True	d0c4c0424a60cc22
PDAC	CAMP_PDAC_GSE62452	9900a0fb00e28347	NAME:2-oleoylglycerol (2-monoolein)	UniProtKB:Q9Y4D2	DAGLA	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:38511	1,2-di-(9Z-octadecenoyl)-sn-glycerol + H2O = 2-(9Z-octadecenoyl)-glycerol + (9Z)-octadecenoate + H(+)	Homo sapiens	RHEA:38511	https://www.uniprot.org/uniprotkb/Q9Y4D2/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-oleoylglycerol (2-monoolein)	True	9900a0fb00e28347
PDAC	CAMP_PDAC_GSE62452	6f282b43808dd2c9	NAME:2-oleoylglycerol (2-monoolein)	UniProtKB:Q8NCG7	DAGLB	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:38511	1,2-di-(9Z-octadecenoyl)-sn-glycerol + H2O = 2-(9Z-octadecenoyl)-glycerol + (9Z)-octadecenoate + H(+)	Homo sapiens	RHEA:38511	https://www.uniprot.org/uniprotkb/Q8NCG7/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-oleoylglycerol (2-monoolein)	True	6f282b43808dd2c9
PDAC	CAMP_PDAC_GSE62452	0f72b63ccb392d9a	NAME:2-oleoylglycerol (2-monoolein)	UniProtKB:O75907	DGAT1	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:37911	2-(9Z-octadecenoyl)-glycerol + (9Z)-octadecenoyl-CoA = 1,2-di-(9Z-octadecenoyl)-sn-glycerol + CoA; 2-(9Z-octadecenoyl)-glycerol + hexadecanoyl-CoA = 1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycerol + CoA	Homo sapiens	RHEA:37911;RHEA:38071	https://www.uniprot.org/uniprotkb/O75907/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-oleoylglycerol (2-monoolein)	True	0f72b63ccb392d9a
PDAC	CAMP_PDAC_GSE62452	04dffa41abb908e3	NAME:2-oleoylglycerol (2-monoolein)	UniProtKB:Q96PD7	DGAT2	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:37911	2-(9Z-octadecenoyl)-glycerol + (9Z)-octadecenoyl-CoA = 1,2-di-(9Z-octadecenoyl)-sn-glycerol + CoA; 2-(9Z-octadecenoyl)-glycerol + hexadecanoyl-CoA = 1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycerol + CoA	Homo sapiens	RHEA:37911;RHEA:38071	https://www.uniprot.org/uniprotkb/Q96PD7/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-oleoylglycerol (2-monoolein)	True	04dffa41abb908e3
PDAC	CAMP_PDAC_GSE62452	6a018f04ea233f9e	NAME:2-oleoylglycerol (2-monoolein)	UniProtKB:P23743	DGKA	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:63328	2-(9Z-octadecenoyl)-glycerol + ATP = 2-(9Z-octadecenoyl)-sn-glycero-3-phosphate + ADP + H(+)	Homo sapiens	RHEA:63328	https://www.uniprot.org/uniprotkb/P23743/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-oleoylglycerol (2-monoolein)	True	6a018f04ea233f9e
PDAC	CAMP_PDAC_GSE62452	c952b9601ce6f896	NAME:2-oleoylglycerol (2-monoolein)	UniProtKB:Q05469	LIPE	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:38383	2,3-di-(9Z)-octadecenoyl-sn-glycerol + H2O = 2-(9Z-octadecenoyl)-glycerol + (9Z)-octadecenoate + H(+); 2-(9Z-octadecenoyl)-glycerol + H2O = glycerol + (9Z)-octadecenoate + H(+); 1,2-di-(9Z-octadecenoyl)-glycerol + H2O = 2-(9Z-octadecenoyl)-glycerol + (9Z)-octadecenoate + H(+)	Homo sapiens	RHEA:38383;RHEA:38491;RHEA:38659	https://www.uniprot.org/uniprotkb/Q05469/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-oleoylglycerol (2-monoolein)	True	c952b9601ce6f896
PDAC	CAMP_PDAC_GSE62452	737e3a9ae152f232	NAME:2-oleoylglycerol (2-monoolein)	UniProtKB:Q99685	MGLL	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:38491	2-(9Z-octadecenoyl)-glycerol + H2O = glycerol + (9Z)-octadecenoate + H(+)	Homo sapiens	RHEA:38491	https://www.uniprot.org/uniprotkb/Q99685/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-oleoylglycerol (2-monoolein)	True	737e3a9ae152f232
PDAC	CAMP_PDAC_GSE62452	755eaf5f6543be5e	NAME:2-oleoylglycerol (2-monoolein)	UniProtKB:Q3SYC2	MOGAT2	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:39951;RHEA:77271;RHEA:77275;RHEA:77279;RHEA:77283;RHEA:77287;RHEA:77291;RHEA:77539;RHEA:77543;RHEA:77547	2-(9Z-octadecenoyl)-glycerol + butanoyl-CoA = 1-butanoyl-2-(9Z-octadecenoyl)-glycerol + CoA; 2-(9Z-octadecenoyl)-glycerol + octanoyl-CoA = 1-octanoyl-2-(9Z-octadecenoyl)-glycerol + CoA; 2-(9Z-octadecenoyl)-glycerol + dodecanoyl-CoA = 1-dodecanoyl-2-(9Z-octadecenoyl)-glycerol + CoA; 2-(9Z-octadecenoyl)-glycerol + tetradecanoyl-CoA = 1-tetradecanoyl-2-(9Z-octadecenoyl)-glycerol + CoA; 2-(9Z-octadecenoyl)-glycerol + hexadecanoyl-CoA = 1-hexadecanoyl-2-(9Z-octadecenoyl)-glycerol + CoA; 2-(9Z-octadecenoyl)-glycerol + octadecanoyl-CoA = 1-octadecanoyl-2-(9Z-octadecenoyl)-glycerol + CoA; eicosanoyl-CoA + 2-(9Z-octadecenoyl)-glycerol = 1-eicosanoyl-2-(9Z-octadecenoyl)-glycerol + CoA; 2-(9Z-octadecenoyl)-glycerol + (9Z)-octadecenoyl-CoA = 1,2-di-(9Z-octadecenoyl)-glycerol + CoA; 2-(9Z-octadecenoyl)-glycerol + (9Z,12Z)-octadecadienoyl-CoA = 1-(9Z,12Z-octadecadienoyl)-2-(9Z-octadecenoyl)-glycerol + CoA; 2-(9Z-octadecenoyl)-glycerol + (5Z,8Z,11Z,14Z)-eicosatetraenoyl-CoA = 1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-2-(9Z-octadecenoyl)-glycerol + CoA	Homo sapiens	RHEA:77271;RHEA:77539;RHEA:77275;RHEA:77279;RHEA:77283;RHEA:77287;RHEA:77543;RHEA:39951;RHEA:77291;RHEA:77547	https://www.uniprot.org/uniprotkb/Q3SYC2/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-oleoylglycerol (2-monoolein)	True	755eaf5f6543be5e
PDAC	CAMP_PDAC_GSE62452	a733c79073beacbe	NAME:2-oleoylglycerol (2-monoolein)	UniProtKB:Q86VF5	MOGAT3	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:37911;RHEA:38071	2-(9Z-octadecenoyl)-glycerol + (9Z)-octadecenoyl-CoA = 1,2-di-(9Z-octadecenoyl)-sn-glycerol + CoA; 2-(9Z-octadecenoyl)-glycerol + hexadecanoyl-CoA = 1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycerol + CoA	Homo sapiens	RHEA:37911;RHEA:38071	https://www.uniprot.org/uniprotkb/Q86VF5/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-oleoylglycerol (2-monoolein)	True	a733c79073beacbe
PDAC	CAMP_PDAC_GSE62452	b4b9c0be4d82d8f5	NAME:2-oleoylglycerol (2-monoolein)	UniProtKB:Q96AD5	PNPLA2	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:75031	9-hydroxy-octadecanoate + 1,2-di-(9Z-octadecenoyl)-sn-glycerol = 9-(9Z-octadecenoyloxy)-octadecanoate + 2-(9Z-octadecenoyl)-glycerol	Homo sapiens	RHEA:75031	https://www.uniprot.org/uniprotkb/Q96AD5/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-oleoylglycerol (2-monoolein)	True	b4b9c0be4d82d8f5
PDAC	CAMP_PDAC_GSE62452	2f38cfa616343aa5	NAME:2-oleoylglycerol (2-monoolein)	UniProtKB:Q8IY17	PNPLA6	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:38491	2-(9Z-octadecenoyl)-glycerol + H2O = glycerol + (9Z)-octadecenoate + H(+)	Homo sapiens	RHEA:38491	https://www.uniprot.org/uniprotkb/Q8IY17/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-oleoylglycerol (2-monoolein)	True	2f38cfa616343aa5
PDAC	CAMP_PDAC_GSE62452	3a21ef7f5e98a9d1	HMDB:HMDB11533	UniProtKB:Q8N2K0	ABHD12	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:39963	2-hexadecanoylglycerol + H2O = glycerol + hexadecanoate + H(+)	Homo sapiens	RHEA:39963	https://www.uniprot.org/uniprotkb/Q8N2K0/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-palmitoylglycerol (16:0)	True	3a21ef7f5e98a9d1
PDAC	CAMP_PDAC_GSE62452	d9433a9629b44f38	HMDB:HMDB11533	UniProtKB:O95870	ABHD16A	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:39963	2-hexadecanoylglycerol + H2O = glycerol + hexadecanoate + H(+)	Homo sapiens	RHEA:39963	https://www.uniprot.org/uniprotkb/O95870/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-palmitoylglycerol (16:0)	True	d9433a9629b44f38
PDAC	CAMP_PDAC_GSE62452	7c6464d839b541c3	HMDB:HMDB11533	UniProtKB:Q9BV23	ABHD6	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:39963	2-hexadecanoylglycerol + H2O = glycerol + hexadecanoate + H(+)	Homo sapiens	RHEA:39963	https://www.uniprot.org/uniprotkb/Q9BV23/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-palmitoylglycerol (16:0)	True	7c6464d839b541c3
PDAC	CAMP_PDAC_GSE62452	d47762fd25c589b8	HMDB:HMDB11533	UniProtKB:Q99685	MGLL	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:39963	2-hexadecanoylglycerol + H2O = glycerol + hexadecanoate + H(+)	Homo sapiens	RHEA:39963	https://www.uniprot.org/uniprotkb/Q99685/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-palmitoylglycerol (16:0)	True	d47762fd25c589b8
PDAC	CAMP_PDAC_GSE62452	5d1b54b441d9298e	HMDB:HMDB11533	UniProtKB:Q8IY17	PNPLA6	DIRECT_REACTION	WRITTEN_LEFT_SUBSTRATE	RHEA:39963	2-hexadecanoylglycerol + H2O = glycerol + hexadecanoate + H(+)	Homo sapiens	RHEA:39963	https://www.uniprot.org/uniprotkb/Q8IY17/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-palmitoylglycerol (16:0)	True	5d1b54b441d9298e
PDAC	CAMP_PDAC_GSE62452	fc5dc13daa680846	NAME:2-stearoylglycerol (2-monostearin)	UniProtKB:Q9Y4D2	DAGLA	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:38519	1-(9Z-octadecenoyl)-2-octadecanoyl-sn-glycerol + H2O = 2-octadecanoylglycerol + (9Z)-octadecenoate + H(+)	Homo sapiens	RHEA:38519	https://www.uniprot.org/uniprotkb/Q9Y4D2/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-stearoylglycerol (2-monostearin)	True	fc5dc13daa680846
PDAC	CAMP_PDAC_GSE62452	ba91bf4e7128b91e	NAME:2-stearoylglycerol (2-monostearin)	UniProtKB:Q8NCG7	DAGLB	DIRECT_REACTION	WRITTEN_RIGHT_PRODUCT	RHEA:38519	1-(9Z-octadecenoyl)-2-octadecanoyl-sn-glycerol + H2O = 2-octadecanoylglycerol + (9Z)-octadecenoate + H(+)	Homo sapiens	RHEA:38519	https://www.uniprot.org/uniprotkb/Q8NCG7/entry	HUMAN_EXPERIMENTAL_ANNOTATION	DIRECT	ANNOTATION_COMPATIBLE	Inherited author chemical identity; name/ID-compatible database mapping, stereochemistry not experimentally revalidated	REUSED_PAIRED51_V2	PDAC_paired51_mapping_v2	Exact human experimental annotation; source chemistry inherited	2-stearoylglycerol (2-monostearin)	True	ba91bf4e7128b91e
