cancer	cohort	stable_gene_id	gene	measured_feature_id	mapping_policy	mapping_version	status	reason	source_id
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P13995	MTHFD2	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9Y2Z2	MTO1	MTO1	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9UBK8	MTRR	MTRR	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q02083	NAAA	NAAA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:O95544	NADK	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q4G0N4	NADK2	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q6IA69	NADSYN1	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q7L592	NDUFAF7	NDUFAF7	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q86X76	NIT1	NIT1	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9NQR4	NIT2	NIT2	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9HAN9	NMNAT1	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9BZQ4	NMNAT2	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q96T66	NMNAT3	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P40261	NNMT	NNMT	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9UK39	NOCT	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P46087	NOP2	NOP2	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9BXD5	NPL	NPL	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P15559	NQO1	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q96L73	NSD1	NSD1	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:O96028	NSD2	NSD2	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9BZ95	NSD3	NSD3	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q08J23	NSUN2	NSUN2	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9H649	NSUN3	NSUN3	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q96CB9	NSUN4	NSUN4	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q96P11	NSUN5	NSUN5	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q8TEA1	NSUN6	NSUN6	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q8TCD5	NT5C	NT5C	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9BXI3	NT5C1A	NT5C1A	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P49902	NT5C2	NT5C2	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P21589	NT5E	NT5E	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9NPB1	NT5M	NT5M	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9BV86	NTMT1	NTMT1	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q5VVY1	NTMT2	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	NOT_EVALUABLE	MISSING_OR_AMBIGUOUS	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9BQG2	NUDT12	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P04181	OAT	OAT	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P11926	ODC1	ODC1	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q02218	OGDH	OGDH	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9ULD0	OGDHL	OGDHL	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q8N543	OGFOD1	OGFOD1	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9NV23	OLAH	OLAH	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P00480	OTC	OTC	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q32P28	P3H1	P3H1	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q8IVL5	P3H2	P3H2	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q8IVL6	P3H3	P3H3	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P13674	P4HA1	P4HA1	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:O15460	P4HA2	P4HA2	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q7Z4N8	P4HA3	P4HA3	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9NXG6	P4HTM	P4HTM	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q6QHF9	PAOX	PAOX	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P09874	PARP1	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q53GL7	PARP10	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9NR21	PARP11	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9H0J9	PARP12	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q460N5	PARP14	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q8N5Y8	PARP16	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9UGN5	PARP2	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9Y6F1	PARP3	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q2NL67	PARP6	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q8N3A8	PARP8	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q8IXQ6	PARP9	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P11498	PC	PC	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9H4Z3	PCIF1	PCIF1	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P22061	PCMT1	PCMT1	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P08559	PDHA1	PDHA1	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P29803	PDHA2	PDHA2	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P11177	PDHB	PDHB	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9UBM1	PEMT	PEMT	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P12955	PEPD	PEPD	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:A6NDG6	PGP	PGP	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:O75151	PHF2	PHF2	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9UPP1	PHF8	PHF8	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:O43175	PHGDH	PHGDH	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:O14832	PHYH	PHYH	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9P0Z9	PIPOX	PIPOX	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P30613	PKLR	PKLR	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P14618	PKM	PKM	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q8NCC3	PLA2G15	PLA2G15	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P47712	PLA2G4A	PLA2G4A	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P0C869	PLA2G4B	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	NOT_EVALUABLE	MISSING_OR_AMBIGUOUS	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9UP65	PLA2G4C	PLA2G4C	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q3MJ16	PLA2G4E	PLA2G4E	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q68DD2	PLA2G4F	PLA2G4F	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:O60733	PLA2G6	PLA2G6	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q6P1J6	PLB1	PLB1	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q6P4A8	PLBD1	PLBD1	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q8IV08	PLD3	PLD3	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q96BZ4	PLD4	PLD4	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q02809	PLOD1	PLOD1	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:O00469	PLOD2	PLOD2	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:O60568	PLOD3	PLOD3	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q6GTS8	PM20D1	PM20D1	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q8IYS1	PM20D2	PM20D2	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P54317	PNLIPRP2	PNLIPRP2	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P11086	PNMT	PNMT	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P00491	PNP	PNP	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q96AD5	PNPLA2	PNPLA2	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
