cancer	cohort	stage_id	run_id	analysis_version	feature_id	metabolite_key	metabolite_name	gene	uniprot_accession	relationship_type	role	reaction	mapping_status	source_url	source_evidence	provenance	original_evidence_id	source_commit	reason
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:f1308a1c5d4d63d9	KEGG:C00064	glutamine	GLS2	Q9UI32	酶	转化底物	谷氨酰胺经水解生成谷氨酸和铵。	DIRECT_ACCEPTED	https://enzyme.expasy.org/EC/3.5.1.2 ; https://www.uniprot.org/uniprotkb/Q9UI32/entry	Legacy curated tier A	BRCA reviewed human biochemistry reused; not BRCA statistical evidence	M190E0040	f18a215dc8a269e4f16c55011633d557f069f631	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:f1308a1c5d4d63d9	KEGG:C00064	glutamine	GLUL	P15104	酶	生成产物	谷氨酸与铵在ATP参与下合成谷氨酰胺。	DIRECT_ACCEPTED	https://rest.uniprot.org/uniprotkb/P15104.txt ; https://www.uniprot.org/uniprotkb/P15104/entry	Legacy curated tier A	BRCA reviewed human biochemistry reused; not BRCA statistical evidence	M190E0041	f18a215dc8a269e4f16c55011633d557f069f631	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:b1e19189fde23790	KEGG:C00097	cysteine	CDO1	Q16878	酶	转化底物	半胱氨酸氧化生成半胱氨酸亚磺酸。	DIRECT_ACCEPTED	https://enzyme.expasy.org/EC/1.13.11.20 ; https://www.uniprot.org/uniprotkb/Q16878/entry	Legacy curated tier A	BRCA reviewed human biochemistry reused; not BRCA statistical evidence	M190E0051	f18a215dc8a269e4f16c55011633d557f069f631	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:b1e19189fde23790	KEGG:C00097	cysteine	GCLC	P48506	酶	转化底物	半胱氨酸和谷氨酸在ATP参与下生成γ-谷氨酰半胱氨酸。	DIRECT_ACCEPTED	https://enzyme.expasy.org/EC/6.3.2.2 ; https://www.uniprot.org/uniprotkb/P48506/entry	Legacy curated tier A	BRCA reviewed human biochemistry reused; not BRCA statistical evidence	M190E0052	f18a215dc8a269e4f16c55011633d557f069f631	GCLC直接接半胱氨酸/谷氨酸；它不是一步生成最终GSH的酶，GCLM是辅助亚基，未作催化酶收录。 旧关系按既有审定复用，本轮未逐篇重审。
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:89e3df6021abe89b	HMDB:HMDB00613	erythronate	PGP	A6NDG6	enzyme	product_as_written	4-phospho-D-erythronate + H2O = D-erythronate + phosphate	CONDITIONAL	https://www.uniprot.org/uniprotkb/A6NDG6/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""27294321""}]"	BRCA reviewed human biochemistry reused; not BRCA statistical evidence	M190E0309	f18a215dc8a269e4f16c55011633d557f069f631	核实D构型及原峰身份；PGP催化磷酸赤藓糖酸脱磷酸，不是ALDH1A1表达关联的直接替代。
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:bd5a75b37eeffcbb	KEGG:C00712	oleate (18:1n9)	ABHD12	Q8N2K0	enzyme	product_as_written	1-(9Z-octadecenoyl)-sn-glycero-3-phospho-L-serine + H2O = sn-glycero-3-phospho-L-serine + (9Z)-octadecenoate + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q8N2K0/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25290914""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""30237167""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""33571455""}]"	BRCA reviewed human biochemistry reused; not BRCA statistical evidence	M190E0213	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:bd5a75b37eeffcbb	KEGG:C00712	oleate (18:1n9)	ABHD12	Q8N2K0	enzyme	product_as_written	1-(9Z-octadecenoyl)-sn-glycero-3-phospho-(1'-sn-glycerol) + H2O = sn-glycero-3-phospho-(1'-sn-glycerol) + (9Z)-octadecenoate + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q8N2K0/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q99LR1""}]"	BRCA reviewed human biochemistry reused; not BRCA statistical evidence	M190E0214	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:bd5a75b37eeffcbb	KEGG:C00712	oleate (18:1n9)	ABHD12	Q8N2K0	enzyme	product_as_written	1-(9Z-octadecenoyl)-sn-glycero-3-phospho-(1D-myo-inositol) + H2O = sn-glycero-3-phospho-1D-myo-inositol + (9Z)-octadecenoate + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q8N2K0/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q99LR1""}]"	BRCA reviewed human biochemistry reused; not BRCA statistical evidence	M190E0215	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:bd5a75b37eeffcbb	KEGG:C00712	oleate (18:1n9)	ABHD12	Q8N2K0	enzyme	product_as_written	1-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine + H2O = sn-glycero-3-phosphoethanolamine + (9Z)-octadecenoate + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q8N2K0/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q99LR1""}]"	BRCA reviewed human biochemistry reused; not BRCA statistical evidence	M190E0216	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:bd5a75b37eeffcbb	KEGG:C00712	oleate (18:1n9)	ABHD12	Q8N2K0	enzyme	product_as_written	2-(9Z-octadecenoyl)-glycerol + H2O = glycerol + (9Z)-octadecenoate + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q8N2K0/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""30237167""}]"	BRCA reviewed human biochemistry reused; not BRCA statistical evidence	M190E0217	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:bd5a75b37eeffcbb	KEGG:C00712	oleate (18:1n9)	ABHD12	Q8N2K0	enzyme	product_as_written	1-(9Z-octadecenoyl)-glycerol + H2O = glycerol + (9Z)-octadecenoate + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q8N2K0/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""30237167""}]"	BRCA reviewed human biochemistry reused; not BRCA statistical evidence	M190E0218	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:bd5a75b37eeffcbb	KEGG:C00712	oleate (18:1n9)	ABHD6	Q9BV23	enzyme	product_as_written	2-(9Z-octadecenoyl)-glycerol + H2O = glycerol + (9Z)-octadecenoate + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q9BV23/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}]"	BRCA reviewed human biochemistry reused; not BRCA statistical evidence	M190E0219	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:bd5a75b37eeffcbb	KEGG:C00712	oleate (18:1n9)	ABHD6	Q9BV23	enzyme	product_as_written	1-(9Z-octadecenoyl)-glycerol + H2O = glycerol + (9Z)-octadecenoate + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q9BV23/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}]"	BRCA reviewed human biochemistry reused; not BRCA statistical evidence	M190E0220	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:bd5a75b37eeffcbb	KEGG:C00712	oleate (18:1n9)	ABHD6	Q9BV23	enzyme	product_as_written	3-(9Z-octadecenoyl)-sn-glycero-1-phospho-(3'-(9Z-octadecenoyl)-1'-sn-glycerol) + H2O = 3-(9Z-octadecenoyl)-sn-glycero-1-phospho-(1'-sn-glycerol) + (9Z)-octadecenoate + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q9BV23/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""26491015""}]"	BRCA reviewed human biochemistry reused; not BRCA statistical evidence	M190E0221	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:bd5a75b37eeffcbb	KEGG:C00712	oleate (18:1n9)	ABHD6	Q9BV23	enzyme	product_as_written	(S,S)-2-(9Z-octadecenoyl)-sn-glycero-1-phospho-(2'-(9Z-octadecenoyl)-1'-sn-glycerol) + H2O = (S,S)-2-(9Z-octadecenoyl)-sn-glycero-1-phospho-(1'-sn-glycerol) + (9Z)-octadecenoate + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q9BV23/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q8R2Y0""}]"	BRCA reviewed human biochemistry reused; not BRCA statistical evidence	M190E0222	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:bd5a75b37eeffcbb	KEGG:C00712	oleate (18:1n9)	ABHD6	Q9BV23	enzyme	product_as_written	(R,R)-2-(9Z-octadecenoyl)-sn-glycero-3-phospho-(2'-(9Z-octadecenoyl)-3'-sn-glycerol) + H2O = (R,R)-2-(9Z-octadecenoyl)-sn-glycero-3-phospho-(3'-sn-glycerol) + (9Z)-octadecenoate + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q9BV23/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q8R2Y0""}]"	BRCA reviewed human biochemistry reused; not BRCA statistical evidence	M190E0223	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:bd5a75b37eeffcbb	KEGG:C00712	oleate (18:1n9)	ACSL1	P33121	enzyme	substrate_as_written	(9Z)-octadecenoate + ATP + CoA = (9Z)-octadecenoyl-CoA + AMP + diphosphate	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P33121/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21242590""}]"	BRCA reviewed human biochemistry reused; not BRCA statistical evidence	M190E0224	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:bd5a75b37eeffcbb	KEGG:C00712	oleate (18:1n9)	ACSL3	O95573	enzyme	substrate_as_written	(9Z)-octadecenoate + ATP + CoA = (9Z)-octadecenoyl-CoA + AMP + diphosphate	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/O95573/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q63151""}]"	BRCA reviewed human biochemistry reused; not BRCA statistical evidence	M190E0225	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:bd5a75b37eeffcbb	KEGG:C00712	oleate (18:1n9)	ACSL5	Q9ULC5	enzyme	substrate_as_written	(9Z)-octadecenoate + ATP + CoA = (9Z)-octadecenoyl-CoA + AMP + diphosphate	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q9ULC5/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""33191500""}]"	BRCA reviewed human biochemistry reused; not BRCA statistical evidence	M190E0226	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:bd5a75b37eeffcbb	KEGG:C00712	oleate (18:1n9)	LYPLA1	O75608	enzyme	product_as_written	a 1-(9Z-octadecenoyl)-2-acyl-sn-glycero-3-phosphocholine + H2O = a 2-acyl-sn-glycero-3-phosphocholine + (9Z)-octadecenoate + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/O75608/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21393252""}]"	BRCA reviewed human biochemistry reused; not BRCA statistical evidence	M190E0227	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:bd5a75b37eeffcbb	KEGG:C00712	oleate (18:1n9)	MGLL	Q99685	enzyme	product_as_written	1-(9Z-octadecenoyl)-glycerol + H2O = glycerol + (9Z)-octadecenoate + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q99685/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""20079333""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""24368842""}]"	BRCA reviewed human biochemistry reused; not BRCA statistical evidence	M190E0228	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:bd5a75b37eeffcbb	KEGG:C00712	oleate (18:1n9)	MGLL	Q99685	enzyme	product_as_written	2-(9Z-octadecenoyl)-glycerol + H2O = glycerol + (9Z)-octadecenoate + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q99685/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22969151""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""24368842""}]"	BRCA reviewed human biochemistry reused; not BRCA statistical evidence	M190E0229	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:c9720c72406a9789	KEGG:C00037	glycine	GSS	P48637	酶	转化底物	γ-谷氨酰半胱氨酸与甘氨酸在ATP参与下生成GSH。	DIRECT_ACCEPTED	https://enzyme.expasy.org/EC/6.3.2.3 ; https://www.uniprot.org/uniprotkb/P48637/entry	Legacy curated tier A	BRCA reviewed human biochemistry reused; not BRCA statistical evidence	M190E0021	f18a215dc8a269e4f16c55011633d557f069f631	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:c9720c72406a9789	KEGG:C00037	glycine	PEPD	P12955	酶	水解产物	Gly-Pro属于X-Pro二肽底物，水解得到甘氨酸和脯氨酸。	DIRECT_ACCEPTED	https://enzyme.expasy.org/EC/3.4.13.9 ; https://www.uniprot.org/uniprotkb/P12955/entry	Legacy curated tier A	BRCA reviewed human biochemistry reused; not BRCA statistical evidence	M190E0022	f18a215dc8a269e4f16c55011633d557f069f631	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:c9720c72406a9789	KEGG:C00037	glycine	SHMT1	P34896	酶	可逆反应参与物	丝氨酸与四氢叶酸之间的一碳转移反应连接甘氨酸。	DIRECT_ACCEPTED	https://enzyme.expasy.org/EC/2.1.2.1 ; https://www.uniprot.org/uniprotkb/P34896/entry	Legacy curated tier A	BRCA reviewed human biochemistry reused; not BRCA statistical evidence	M190E0023	f18a215dc8a269e4f16c55011633d557f069f631	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:c9720c72406a9789	KEGG:C00037	glycine	SHMT2	P34897	酶	可逆反应参与物	丝氨酸与四氢叶酸之间的一碳转移反应连接甘氨酸。	DIRECT_ACCEPTED	https://enzyme.expasy.org/EC/2.1.2.1 ; https://www.uniprot.org/uniprotkb/P34897/entry	Legacy curated tier A	BRCA reviewed human biochemistry reused; not BRCA statistical evidence	M190E0024	f18a215dc8a269e4f16c55011633d557f069f631	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:b4eb789aced05f18	HMDB:HMDB00736	isobutyrylcarnitine	CRAT	P43155	enzyme	product_as_written	2-methylpropanoyl-CoA + (R)-carnitine = O-isobutanoyl-(R)-carnitine + CoA	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P43155/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""23485643""}]"	BRCA reviewed human biochemistry reused; not BRCA statistical evidence	M190E0195	f18a215dc8a269e4f16c55011633d557f069f631	精确反应参与物；反应书写方向不是患者内净通量方向。数据库推断/实验证据代码逐条保留；不宣称均为人类直接酶学实验。
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GSR	P00390	酶	还原反应产物	氧化型谷胱甘肽在NADPH参与下还原为GSH。	DIRECT_ACCEPTED	https://enzyme.expasy.org/EC/1.8.1.7 ; https://www.uniprot.org/uniprotkb/P00390/entry	Legacy curated tier A	BRCA reviewed human biochemistry reused; not BRCA statistical evidence	M190E0030	f18a215dc8a269e4f16c55011633d557f069f631	仅生化关系候选；未测本队列基因表达、相关性、酶活、功能或干预方向。 旧关系按既有审定复用，本轮未逐篇重审。
