cancer	stable_gene_id	gene	in_current_pool	history_only	relation_ids	n_relations	RNA_background	RNA_source_run	cell_background	sc_source_run	functional_source_ref	external_source_ref	data_limitations	next_action	status	reason	n_current_direct_relations	n_conditional_relations	historical_relation_ids	n_historical_original42_relations	historical_relation_index	RNA_effect	RNA_p	RNA_q	RNA_n	RNA_test_family	RNA_status	RNA_up_pairs	RNA_down_pairs	RNA_equal_pairs	all3_same_unique_top	all3_top_bootstrap_ge080	source_type	GSE263733_top_celltype	GSE263733_runner_celltype	GSE263733_top_gap	GSE263733_bootstrap_top_frequency	GSE263733_bootstrap_valid	GSE263733_max_detection	GSE263733_n_evaluable_celltypes	GSE263733_status	GSE263733_matrix_coverage_status	GSE263733_top_detection_fraction	GSE263733_top_source_labels	GSE278688_top_celltype	GSE278688_runner_celltype	GSE278688_top_gap	GSE278688_bootstrap_top_frequency	GSE278688_bootstrap_valid	GSE278688_max_detection	GSE278688_n_evaluable_celltypes	GSE278688_status	GSE278688_matrix_coverage_status	GSE278688_top_detection_fraction	GSE278688_top_source_labels	GSE242230_top_celltype	GSE242230_runner_celltype	GSE242230_top_gap	GSE242230_bootstrap_top_frequency	GSE242230_bootstrap_valid	GSE242230_max_detection	GSE242230_n_evaluable_celltypes	GSE242230_status	GSE242230_matrix_coverage_status	GSE242230_top_detection_fraction	GSE242230_top_source_labels
PDAC	UniProtKB:Q9Y305	ACOT9	False	True	794864c4487e8559	1	NOMINAL_EXPLORATORY	20260922T120300Z_sop_v3_internal	ALL3_SAME_TOP	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	0.6434515811073165	0.0203912263688342	0.0817554776843913	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	10	1	0	True	False	Expression-source descriptive only;not unique action cell	Myeloid	Fibroblast/CAF	0.0872871490430692	1.0	1000	0.4475237370715658	7	DONE	DONE	0.4077886191206342	20.0	Myeloid	Endothelial	0.0212507684375798	0.771	1000	0.288982208379838	6	DONE	DONE	0.288982208379838	13.0	Myeloid	Endothelial	0.0148304656085302	0.817	1000	0.2175890117493279	7	DONE	DONE	0.2175890117493279	20.0
PDAC	UniProtKB:O95573	ACSL3	False	True	567869c4746cc371	1	NOMINAL_EXPLORATORY	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	0.957785199969198	0.0168972507187375	0.0755120755781894	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	10	1	0	False	False	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	Fibroblast/CAF	0.0876001903839407	0.959	1000	0.652209705064255	7	DONE	DONE	0.652209705064255	18.0	Myeloid	Endothelial	0.1254683939370722	0.992	1000	0.3820984481440466	6	DONE	DONE	0.3820984481440466	13.0	Epithelial/Ductal	Fibroblast/CAF	0.068947340536246	0.994	1000	0.3011551999766508	7	DONE	DONE	0.3011551999766508	24.0
PDAC	UniProtKB:Q08AH1	ACSM1	True	False	54bf8eb54572eae4;636489ddefd2e8eb	2	NOMINAL_EXPLORATORY	20260922T120300Z_sop_v3_internal	ALL3_SAME_TOP_AND_BOOTSTRAP_GE080	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	1	1		0	historical_relation_index.tsv	-0.2480609682648273	0.0111070674402179	0.0596401229942138	11	RNA_PAIRED_CURRENT	DONE	1	10	0	True	True	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	B/Plasma	0.0037204676221958	0.85	1000	0.0298951426517142	7	DONE	DONE	0.0298951426517142	18.0	Epithelial/Ductal	B/Plasma	0.0146755804213354	0.826	1000	0.034366696417313	6	DONE	DONE	0.034366696417313	12.0	Epithelial/Ductal	Myeloid	0.0056524628955708	0.951	1000	0.0226040293012738	7	DONE	DONE	0.0226040293012738	24.0
PDAC	UniProtKB:Q08AH3	ACSM2A	False	True	7a4b57c55c873499	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	-0.014662194342759	0.9136298120385452	0.9490246715848328	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	6	5	0	False	False	Expression-source descriptive only;not unique action cell	Endothelial	Myeloid	0.0093377439911485	0.758	1000	0.0186737804878048	7	DONE	DONE	0.0186737804878048	4.0	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.003023349810167	6	NOT_EVALUABLE	DONE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0006060606060606	7	NOT_EVALUABLE	DONE	NA	NA
PDAC	UniProtKB:Q68CK6	ACSM2B	True	False	b74f291cf5b758b7	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	1	0		0	historical_relation_index.tsv	-0.2241722335050745	0.0619707632950111	0.1512663776711788	11	RNA_PAIRED_CURRENT	DONE	3	8	0	False	False	Expression-source descriptive only;not unique action cell	Endothelial	Epithelial/Ductal	0.0075842171594511	0.805	1000	0.0142360312164442	7	DONE	DONE	0.0142360312164442	4.0	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.002210470921737	6	NOT_EVALUABLE	DONE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	7.156761708462155e-06	7	NOT_EVALUABLE	DONE	NA	NA
PDAC	UniProtKB:P0C7M7	ACSM4	False	True	1f7b6d7c98eb522d;53b60c9105d66d1c	2	NOT_EVALUABLE	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	2		0	historical_relation_index.tsv	NA	NA	NA	0	RNA_PAIRED_HISTORY_SUPPLEMENT	NOT_EVALUABLE	0	0	0	False	False	Expression-source descriptive only;not unique action cell	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0001489203276247	7	NOT_EVALUABLE	DONE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0	6	NOT_EVALUABLE	DONE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	7.156761708462155e-06	7	NOT_EVALUABLE	DONE	NA	NA
PDAC	UniProtKB:Q96HD9	ACY3	False	True	1fba8a77ae1b8096	1	NOMINAL_EXPLORATORY	20260922T120300Z_sop_v3_internal	ALL3_SAME_TOP_AND_BOOTSTRAP_GE080	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	-0.3968687824263355	0.0124555989681695	0.0702742022750811	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	1	10	0	True	True	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	B/Plasma	0.0315774054673943	1.0	1000	0.1583669458712247	7	DONE	DONE	0.1583669458712247	18.0	Epithelial/Ductal	B/Plasma	0.0474442971486446	1.0	1000	0.083109254786855	6	DONE	DONE	0.083109254786855	12.0	Epithelial/Ductal	B/Plasma	0.0464454044478163	1.0	1000	0.1051225730457933	7	DONE	DONE	0.1051225730457933	24.0
PDAC	UniProtKB:P00813	ADA	True	False	bc3e81a581c82f68;e471a46a0ecbd027	2	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	results/PDAC/06_EXTERNAL/20260921T030642Z_historical_review_v1/historical_cptac_scope_review.tsv	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	2	0	bc3e81a581c82f68	1	historical_relation_index.tsv	0.0635568880581509	0.7332510846555644	0.7781944061580373	11	RNA_PAIRED_CURRENT	DONE	7	4	0	False	False	Expression-source descriptive only;not unique action cell	T/NK	Endothelial	0.0458540684709748	1.0	1000	0.1733113063736769	7	DONE	DONE	0.1445424042066756	20.0	Endothelial	T/NK	0.0234944463472354	0.83	1000	0.2194641784475689	6	DONE	DONE	0.2194641784475689	13.0	T/NK	Endothelial	0.0532365755091839	0.966	1000	0.0973202268167382	7	DONE	DONE	0.0973202268167382	21.0
PDAC	UniProtKB:Q9NZK5	ADA2	True	False	e4e1176d47d50d6d	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	ALL3_SAME_TOP_AND_BOOTSTRAP_GE080	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	1	0		0	historical_relation_index.tsv	0.0489465506556999	0.7857431714240593	0.829395569836507	11	RNA_PAIRED_CURRENT	DONE	8	3	0	True	True	Expression-source descriptive only;not unique action cell	Myeloid	B/Plasma	0.5691442085143601	1.0	1000	0.6706239272141884	7	DONE	DONE	0.6706239272141884	20.0	Myeloid	B/Plasma	0.2738897848137508	1.0	1000	0.367332933117408	6	DONE	DONE	0.367332933117408	13.0	Myeloid	T/NK	0.4228126811533878	1.0	1000	0.4512628513838224	7	DONE	DONE	0.4512628513838224	20.0
PDAC	UniProtKB:P07327	ADH1A	False	True		0	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	0	31b69608e79a17aa	1	historical_relation_index.tsv	-0.0572837919773217	0.7019336406279899	0.7941958468463751	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	5	6	0	False	False	Expression-source descriptive only;not unique action cell	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0090477806298108	7	NOT_EVALUABLE	DONE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0027717263780915	6	NOT_EVALUABLE	DONE	NA	NA	Epithelial/Ductal	B/Plasma;Endothelial;Erythrocyte;Fibroblast/CAF;Myeloid;T/NK	0.0135049243083792	1.0	1000	0.0152247519499496	7	DONE	DONE	0.0152247519499496	24.0
PDAC	UniProtKB:P00325	ADH1B	False	True		0	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	ALL3_SAME_TOP_AND_BOOTSTRAP_GE080	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	0	26d8ec16e4349cc0	1	historical_relation_index.tsv	-0.3239206233507881	0.3572421252489527	0.4849901004170908	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	5	6	0	True	True	Expression-source descriptive only;not unique action cell	Fibroblast/CAF	Endothelial	0.4014264860840524	1.0	1000	0.2931652927652501	7	DONE	DONE	0.2931652927652501	11.0	Fibroblast/CAF	Epithelial/Ductal	0.3562813153415053	1.0	1000	0.1849703671530984	6	DONE	DONE	0.1849703671530984	13.0	Fibroblast/CAF	Epithelial/Ductal	0.3112858210637	0.978	1000	0.1392771575319915	7	DONE	DONE	0.1392771575319915	7.0
PDAC	UniProtKB:P00326	ADH1C	False	True		0	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	ALL3_SAME_TOP_AND_BOOTSTRAP_GE080	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	0	592d216eff5b0815	1	historical_relation_index.tsv	-0.3279551503534055	0.298545328827582	0.4240925366458035	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	5	6	0	True	True	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	Fibroblast/CAF	0.1261731142179052	0.975	1000	0.2071402731322696	7	DONE	DONE	0.2071402731322696	18.0	Epithelial/Ductal	Fibroblast/CAF	0.1638262218295606	1.0	1000	0.1291869421869712	6	DONE	DONE	0.1291869421869712	12.0	Epithelial/Ductal	Fibroblast/CAF	0.1537551181805224	1.0	1000	0.1435691372953325	7	DONE	DONE	0.1435691372953325	24.0
PDAC	UniProtKB:P08319	ADH4	False	True		0	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	0	59357a3e296886a0	1	historical_relation_index.tsv	0.0545318629944518	0.5547537462911093	0.664774740667279	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	6	5	0	False	False	Expression-source descriptive only;not unique action cell	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0091006583309416	7	NOT_EVALUABLE	DONE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0040937966843114	6	NOT_EVALUABLE	DONE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0026434809109733	7	NOT_EVALUABLE	DONE	NA	NA
PDAC	UniProtKB:P11766	ADH5	False	True		0	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	ALL3_SAME_TOP_AND_BOOTSTRAP_GE080	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	0	3e36be9e19f4530f	1	historical_relation_index.tsv	0.5047590928524307	0.0531824731130206	0.1461765263654361	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	9	2	0	True	True	Expression-source descriptive only;not unique action cell	Fibroblast/CAF	Epithelial/Ductal	0.2548113828564057	1.0	1000	0.7282661752977488	7	DONE	DONE	0.7282661752977488	11.0	Fibroblast/CAF	Endothelial	0.2998241818240522	1.0	1000	0.5380504958049477	6	DONE	DONE	0.5380504958049477	13.0	Fibroblast/CAF	Epithelial/Ductal	0.2019637548246314	0.983	1000	0.4614399988740442	7	DONE	DONE	0.4614399988740442	7.0
PDAC	UniProtKB:P28332	ADH6	False	True		0	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	ALL3_SAME_TOP_AND_BOOTSTRAP_GE080	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	0	8521b5dc6cb71fe8	1	historical_relation_index.tsv	0.1795532082775809	0.0960084914705904	0.2000112062406997	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	9	2	0	True	True	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	Fibroblast/CAF	0.0201538108065268	1.0	1000	0.0633746885867915	7	DONE	DONE	0.0633746885867915	18.0	Epithelial/Ductal	Fibroblast/CAF	0.0153298486234254	1.0	1000	0.0161871174242051	6	DONE	DONE	0.0161871174242051	12.0	Epithelial/Ductal	T/NK	0.0198624201091711	1.0	1000	0.0368129273025578	7	DONE	DONE	0.0368129273025578	24.0
PDAC	UniProtKB:P40394	ADH7	False	True		0	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	0	0203da9285e52a16	1	historical_relation_index.tsv	-0.0864352643210817	0.4140793942311375	0.543241774083052	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	4	7	0	False	False	Expression-source descriptive only;not unique action cell	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0007969552110995	7	NOT_EVALUABLE	DONE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0	6	NOT_EVALUABLE	DONE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0080857287583537	7	NOT_EVALUABLE	DONE	NA	NA
PDAC	UniProtKB:Q8IWW8	ADHFE1	True	False	1371633759b6d3c7;9ec6e3b50fcbd57b	2	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	2	0		0	historical_relation_index.tsv	-0.5222293135875501	0.074790444227378	0.1681321851954083	11	RNA_PAIRED_CURRENT	DONE	4	7	0	False	False	Expression-source descriptive only;not unique action cell	Acinar	T/NK	0.0290509669875077	0.785	1000	0.0896193975379302	7	DONE	DONE	0.0896193975379302	4.0	T/NK	Epithelial/Ductal	0.0099005085789828	0.936	1000	0.0422222119437054	6	DONE	DONE	0.0410570154779489	13.0	T/NK	Endothelial	0.0450724457984797	1.0	1000	0.0616764466211497	7	DONE	DONE	0.0616764466211497	21.0
PDAC	UniProtKB:Q3LIE5	ADPRM	False	True		0	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	0	4a5dec9ebc408568	1	historical_relation_index.tsv	0.0175607189237727	0.8859074394853429	0.9360943141359904	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	5	6	0	False	False	Expression-source descriptive only;not unique action cell	Fibroblast/CAF	Endothelial	0.0127008061776596	0.83	1000	0.1144843191613215	7	DONE	DONE	0.1144843191613215	11.0	B/Plasma	T/NK	0.0332941967841002	1.0	1000	0.0694878973617636	6	DONE	DONE	0.0694878973617636	11.0	Endothelial	T/NK	0.0143225927737335	0.376	1000	0.0619963952108094	7	DONE	DONE	0.0545559666975023	3.0
PDAC	UniProtKB:Q9BSE5	AGMAT	True	False	2c1eb376d4568936;ca5c8f70a4dc79ef;e158dd57d8f61ef7	3	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	3	0	2c1eb376d4568936;ca5c8f70a4dc79ef	2	historical_relation_index.tsv	-0.0699239466786172	0.6570141141790136	0.7212554942320727	11	RNA_PAIRED_CURRENT	DONE	6	5	0	False	False	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	B/Plasma	0.0072855365244246	0.722	1000	0.1085271003047835	7	DONE	DONE	0.1085271003047835	18.0	B/Plasma	T/NK	0.0127651256786921	0.937	1000	0.0236237550139721	6	DONE	DONE	0.0236237550139721	11.0	T/NK	Epithelial/Ductal	0.0023857400279809	0.571	1000	0.0477638366507591	7	DONE	DONE	0.0244743251983842	21.0
PDAC	UniProtKB:P21549	AGXT	True	False	b77059da75428572	1	FDR_SUPPORTED	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	1	0		0	historical_relation_index.tsv	-0.4525694094812134	0.0010410339895038	0.0318967003557723	11	RNA_PAIRED_CURRENT	DONE	1	10	0	False	False	Expression-source descriptive only;not unique action cell	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0031207377549776	7	NOT_EVALUABLE	DONE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0001416029453412	6	NOT_EVALUABLE	DONE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0029154518950437	7	NOT_EVALUABLE	DONE	NA	NA
